Running for 400.0 seconds (400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0   dram   core   psys   SEN3 pch_co   B0D4 INT340   SEN2   SEN4 x86_pk   SEN5 iwlwif acpitz   SEN1  CPU Freq  Freq Min  Freq Max  GPU Freq
11:45:52   6.3   0.0   0.0  93.7   0.0    2    255   4465    0    0    0 108.09   23.07   1.22  18.69  65.11  56.05  45.00 100.05  20.00  68.05  63.05 100.00  59.05  52.00 100.00  57.05  0.99 GHz  0.80 GHz  4.68 GHz   N/A     
11:45:53   6.3   0.0   0.0  93.7   0.0    2    227   4362    0    0    0 108.76   23.38   1.22  19.08  65.08  56.05  45.00 100.05  20.00  68.05  63.05 100.00  59.05  52.00 100.00  57.05  0.89 GHz  0.80 GHz  4.68 GHz   N/A     
11:45:54   6.3   0.0   0.1  93.7   0.0    2    252   4580    0    0    0 109.35   23.77   1.22  19.30  65.05  57.05  45.00 100.05  20.00  68.05  63.05 100.00  59.05  52.00 100.00  57.05  0.99 GHz  0.80 GHz  4.60 GHz   N/A     
11:45:55   6.3   0.0   0.0  93.7   0.0    2    271   4645    0    0    0 108.15   23.05   1.22  18.66  65.22  57.05  45.00 100.05  20.00  68.05  63.05 100.00  59.05  51.00 100.00  57.05  0.99 GHz  0.80 GHz  4.68 GHz   N/A     
11:45:56   6.3   0.0   0.1  93.6   0.0    2    623   4536    2    2    2 106.17   22.00   1.23  17.62  65.32  57.05  45.00 100.05  20.00  69.05  63.05 100.00  59.05  51.00 100.00  57.05  0.89 GHz  0.80 GHz  4.68 GHz   N/A     
11:45:57   6.3   0.0   0.0  93.7   0.0    2    215   4418    0    0    0 106.11   22.13   1.22  17.74  65.02  57.05  45.00 100.05  20.00  69.05  63.05 100.00  59.05  52.00 100.00  57.05  0.89 GHz  0.80 GHz  4.60 GHz   N/A     
11:45:58   6.3   0.0   0.1  93.6   0.1    2    298   4313    0    0    0 111.75   24.58   1.22  20.15  65.80  57.05  47.00 100.05  20.00  68.05  62.05 100.00  59.05  52.00 100.00  57.05  0.99 GHz  0.80 GHz  4.60 GHz   N/A     
11:45:59   6.3   0.0   0.0  93.7   0.0    2    290   4330    0    0    0 109.70   23.66   1.22  19.25  65.56  57.05  45.00 100.05  20.00  68.05  62.05 100.00  59.05  51.00 100.00  57.05  0.99 GHz  0.80 GHz  4.62 GHz   N/A     
11:46:00   6.3   0.0   0.1  93.7   0.0    2    242   4297    0    0    0 106.09   22.06   1.22  17.67  65.14  57.05  46.00 100.05  20.00  69.05  62.05 100.00  59.05  52.00 100.00  57.05  1.11 GHz  0.80 GHz  4.63 GHz   N/A     
11:46:01   6.3   0.0   0.1  93.6   0.0    2    747   4729    2    2    2 110.35   23.99   1.23  19.61  65.51  57.05  45.00 100.05  20.00  69.05  62.05 100.00  59.05  52.00 100.00  57.05  0.89 GHz  0.80 GHz  4.70 GHz   N/A     
11:46:02   6.3   0.0   0.1  93.7   0.0    2    438   4371    0    0    0 109.72   23.84   1.23  19.45  65.22  57.05  46.00 100.05  20.00  69.05  62.05 100.00  59.05  52.00 100.00  57.05  1.23 GHz  0.80 GHz  4.67 GHz   N/A     
