Running for 400.0 seconds (400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0   dram   core   psys   SEN3 pch_co   B0D4 INT340   SEN2   SEN4 x86_pk   SEN5 iwlwif acpitz   SEN1  CPU Freq  Freq Min  Freq Max  GPU Freq
11:14:41   0.0   0.0   0.2  99.8   0.0    1    577    443    2    2    2  38.36    3.97   1.23   0.10  33.06  49.05  45.00  56.05  20.00  51.05  60.05  57.00  58.05  49.00  56.00  57.05  0.81 GHz  0.80 GHz  0.93 GHz   N/A     
11:14:42   0.0   0.0   0.1  99.9   0.0    1    242    187    0    0    0  38.00    3.91   1.23   0.05  32.82  49.05  46.00  56.05  20.00  51.05  60.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:43   0.1   0.0   0.1  99.8   0.1    1    238    208    0    0    0  38.80    3.97   1.23   0.06  33.53  49.05  46.00  56.05  20.00  51.05  60.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:44   0.0   0.0   0.1  99.9   0.0    1    276    230    0    0    0  38.60    3.96   1.23   0.06  33.34  49.05  45.00  56.05  20.00  51.05  60.05  57.00  58.05  51.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:45   0.0   0.0   0.1  99.9   0.0    1    212    194    0    0    0  37.89    3.92   1.23   0.06  32.68  49.05  45.00  56.05  20.00  51.05  60.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:46   0.1   0.0   0.2  99.7   0.0    1    643    449    2    2    2  38.42    3.99   1.24   0.12  33.08  49.05  46.00  56.05  20.00  51.05  60.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:47   0.0   0.0   0.1  99.9   0.0    1    204    173    0    0    0  37.89    3.89   1.22   0.04  32.73  49.05  46.00  56.05  20.00  51.05  61.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:48   0.1   0.0   0.1  99.9   0.0    1    218    171    0    0    0  37.94    3.90   1.22   0.04  32.77  49.05  45.00  56.05  20.00  51.05  61.05  56.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:49   0.0   0.0   0.1  99.9   0.1    1    241    202    0    0    0  38.87    3.97   1.23   0.06  33.61  49.05  46.00  56.05  20.00  51.05  60.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:50   0.0   0.0   0.1  99.9   0.0    1    238    192    0    0    0  38.03    3.92   1.23   0.06  32.83  49.05  45.00  56.05  20.00  51.05  60.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:51   0.0   0.0   0.3  99.7   0.0    1    622    464    2    2    2  38.83    4.01   1.23   0.11  33.48  49.05  45.00  56.05  20.00  51.05  60.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:52   0.1   0.0   0.1  99.9   0.0    1    236    170    0    0    0  37.93    3.90   1.23   0.04  32.77  49.05  45.00  56.05  20.00  51.05  60.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:53   0.0   0.0   0.1  99.9   0.0    1    226    172    0    0    0  37.95    3.90   1.22   0.05  32.78  49.05  47.00  56.05  20.00  52.05  60.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:54   0.1   0.0   0.1  99.9   0.0    1    263    200    0    0    0  38.06    3.92   1.23   0.06  32.85  49.05  46.00  56.05  20.00  52.05  60.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0   dram   core   psys   SEN3 pch_co   B0D4 INT340   SEN2   SEN4 x86_pk   SEN5 iwlwif acpitz   SEN1  CPU Freq  Freq Min  Freq Max  GPU Freq
