Time,Freq1,Freq2,Freq3,Freq4,Freq5,Freq6,Freq7,Freq8,Freq9,Freq10,Freq11,Freq12,Freq13,Freq14,Freq15,Freq16,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8,Fan1,Fan2
376,1668,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,61,61,60,60,60,60,60,59,3193,3089
378,2493,1865,1608,1607,800,800,800,800,800,800,800,800,800,800,799,799,61,61,60,60,60,60,59,59,3191,3089
379,900,900,900,900,900,900,899,899,871,800,800,800,800,800,800,800,61,61,60,60,59,59,59,59,3190,3089
381,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,61,60,60,60,59,59,59,59,3191,3089
382,2525,2407,1889,1652,1651,1534,1298,1244,812,800,800,800,800,800,800,800,61,59,59,59,59,59,59,58,3191,3089
384,831,800,800,800,800,800,800,800,800,800,800,800,800,799,799,798,60,60,59,59,59,59,58,58,3190,3092
385,1243,901,900,900,899,899,884,862,849,801,800,800,800,800,800,800,60,59,59,59,59,58,58,58,3191,3089
387,2412,2084,1713,1586,1586,1468,1392,806,800,800,800,800,800,800,800,800,59,59,59,59,59,59,58,58,3191,3089
389,2533,2508,2417,2178,1865,1728,1541,1501,1139,1100,800,800,800,800,800,800,60,59,59,59,59,59,58,58,3190,3089
390,2481,2412,1847,1442,1442,1343,1312,1270,1181,800,800,800,800,800,800,800,59,59,59,59,58,58,58,58,3189,3089
392,1330,909,800,800,800,800,800,800,800,800,800,800,800,800,800,800,59,59,59,58,58,58,58,58,3191,3089
393,979,900,900,900,900,900,899,899,899,800,800,800,800,800,800,800,59,58,58,58,58,58,57,57,3190,3087
395,2496,1520,1471,1471,1174,800,800,800,800,800,800,800,800,800,800,800,59,58,58,58,58,58,57,57,3188,3088
396,1449,1228,1126,958,955,955,952,946,800,800,800,800,800,800,800,800,59,58,58,57,57,57,57,57,3189,3089
398,800,800,800,800,800,800,800,800,800,800,800,800,799,799,799,798,59,58,58,58,57,57,57,57,3188,3089
400,2223,1385,1261,1216,1133,1132,1131,915,800,800,800,800,800,800,800,800,58,58,58,57,57,57,57,57,3191,3089
